op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_module,encoder.block.0.layer.0.SelfAttention.v,{mul_2: None},"(mul_2,)",{},{view_3: None},,transpose_1,view_3,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)), ('encoder.block.0.layer.0.SelfAttention.v', ('encoder.block.0.layer.0.SelfAttention.v', <class 'torch.nn.modules.linear.Linear'>))])}","[[1, 512, 768]]",[True],True,0.0921600013971328,0.0921600013971328,0.0,0,0.0,"(1, 512, 768)",torch.float32,encoder_block_0_layer_0_self_attention_v
call_method,view,"{encoder_block_0_layer_0_self_attention_v: None, getitem_5: None}","(encoder_block_0_layer_0_self_attention_v, getitem_5, -1, 12, 64)",{},{transpose_2: None},,encoder_block_0_layer_0_self_attention_v,transpose_2,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 512, 768], [1]]","[True, True]",True,0.0174080003052949,0.0174080003052949,0.0,0,0.0,"(1, 512, 12, 64)",torch.float32,view_3
call_method,transpose,{view_3: None},"(view_3, 1, 2)",{},{matmul_1: None},,view_3,transpose_3,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 512, 12, 64]]",[True],False,0.0174080003052949,0.0174080003052949,0.0,0,0.0,"(1, 12, 512, 64)",torch.float32,transpose_2
call_method,transpose,{transpose_1: None},"(transpose_1, 3, 2)",{},{matmul: None},,transpose_2,matmul,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 12, 512, 64]]",[False],False,0.0174080003052949,0.0174080003052949,0.0,0,0.0,"(1, 12, 64, 512)",torch.float32,transpose_3
call_function,<built-in method matmul of type object at 0x7fb1e8ae7760>,"{transpose: None, transpose_3: None}","(transpose, transpose_3)",{},"{getattr_3: None, add_5: None}",,transpose_3,getattr_3,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 12, 512, 64], [1, 12, 64, 512]]","[False, False]",True,0.074752002954483,0.074752002954483,0.0,0,0.0,"(1, 12, 512, 512)",torch.float32,matmul
call_function,<built-in function getattr>,{matmul: None},"(matmul, 'device')",{},"{arange: None, arange_1: None}",,matmul,arange,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 12, 512, 512]]",[True],True,0.0112960003316402,0.0112960003316402,0.0,0,0.0,"(1,)",,getattr_3
call_function,<built-in method arange of type object at 0x7fb1e8ae7760>,"{getitem_6: None, getattr_3: None}","(getitem_6,)","{'dtype': torch.int64, 'device': getattr_3}",{getitem_7: None},,getattr_3,getitem_7,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1], [1]]","[True, True]",True,0.0275839995592832,0.0275839995592832,0.0,0,0.0,"(512,)",torch.int64,arange
call_function,<built-in function getitem>,{arange: None},"(arange, (slice(None, None, None), None))",{},{sub_1: None},,arange,arange_1,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}",[[512]],[True],True,0.0204799994826316,0.0204799994826316,0.0,0,0.0,"(512, 1)",torch.int64,getitem_7
call_function,<built-in method arange of type object at 0x7fb1e8ae7760>,"{getitem_6: None, getattr_3: None}","(getitem_6,)","{'dtype': torch.int64, 'device': getattr_3}",{getitem_8: None},,getitem_7,getitem_8,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1], [1]]","[True, True]",True,0.0266239996999502,0.0266239996999502,0.0,0,0.0,"(512,)",torch.int64,arange_1
call_function,<built-in function getitem>,{arange_1: None},"(arange_1, (None, slice(None, None, None)))",{},{sub_1: None},,arange_1,sub_1,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}",[[512]],[True],True,0.0204799994826316,0.0204799994826316,0.0,0,0.0,"(1, 512)",torch.int64,getitem_8
call_function,<built-in function sub>,"{getitem_8: None, getitem_7: None}","(getitem_8, getitem_7)",{},"{gt: None, abs_1: None}",,getitem_8,gt,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[1, 512], [512, 1]]","[True, True]",True,0.0266239996999502,0.0266239996999502,0.0,0,0.0,"(512, 512)",torch.int64,sub_1
call_function,<built-in function gt>,{sub_1: None},"(sub_1, 0)",{},{to_2: None},,sub_1,to_2,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(512, 512)",torch.bool,gt
call_method,to,{gt: None},"(gt, torch.int64)",{},{mul_3: None},,gt,mul_3,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0276480000466108,0.0276480000466108,0.0,0,0.0,"(512, 512)",torch.int64,to_2
call_function,<built-in function mul>,{to_2: None},"(to_2, 16)",{},{add_1: None},,to_2,add_1,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(512, 512)",torch.int64,mul_3
call_function,<built-in function add>,{mul_3: None},"(0, mul_3)",{},{add_3: None},,mul_3,abs_1,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(512, 512)",torch.int64,add_1
call_function,<built-in method abs of type object at 0x7fb1e8ae7760>,{sub_1: None},"(sub_1,)",{},"{lt: None, float_1: None, where: None}",,add_1,lt,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0266239996999502,0.0266239996999502,0.0,0,0.0,"(512, 512)",torch.int64,abs_1
call_function,<built-in function lt>,{abs_1: None},"(abs_1, 8)",{},{where: None},,abs_1,float_1,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(512, 512)",torch.bool,lt
call_method,float,{abs_1: None},"(abs_1,)",{},{truediv: None},,lt,truediv,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.0', ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.0.layer.0', ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)), ('encoder.block.0.layer.0.SelfAttention', ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>))])}","[[512, 512]]",[True],True,0.0276480000466108,0.0276480000466108,0.0,0,0.0,"(512, 512)",torch.float32,float_1
