OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,0.22046933074792227,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.85714,9.607142,538,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,91,212,17197
linear,0.29452799757321674,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,133.42857,16.678572,934,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,92,171,29876
linear,0.21208533147970834,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.142857,12.071428,338,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,128,137,21601
linear,0.15241600076357523,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,9.857142,4.928571,276,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,56,196,17653
linear,0.3229333261648814,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,204.85715,25.607143,717,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,241,114,22924
linear,0.5025173226992289,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,235.71428,29.464285,825,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,236,180,26385
linear,0.1629759967327118,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.71429,9.589286,537,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,117,115,17160
linear,0.3107626636823018,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,121.28571,15.160714,849,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,99,205,27141
linear,0.15078400075435638,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,42.75,21.375,399,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,143,36,25531
linear,0.5709226528803507,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,45.642857,22.821428,426,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,180,205,27236
linear,0.16602666676044464,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,78.85714,9.857142,552,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,92,136,17638
linear,0.2507946689923604,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.464286,7.732143,433,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,56,223,27712
linear,0.7820693453152975,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,67.60714,33.80357,631,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,161,224,40347
linear,0.562720000743866,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,441.7143,55.214287,1546,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,198,98,49462
linear,0.23621333638827005,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.357143,9.178572,514,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,23,224,32879
linear,0.5800320108731588,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,272.57144,34.07143,1908,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,101,187,61034
linear,0.29974400003751117,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.785715,14.892858,834,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,36,170,53341
linear,0.2857599953810374,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.607143,14.803572,829,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,64,154,53038
linear,0.9094613194465637,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,528.2857,66.03571,1849,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,210,168,59140
linear,0.3065173427263896,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,75.96429,37.982143,709,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,152,66,45341
linear,0.8566826581954956,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,394.57144,49.32143,1381,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,216,195,44174
linear,0.6111679871877035,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,54.964287,27.482143,513,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,155,208,32795
linear,0.5774400035540262,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,78.0,39.0,728,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,156,147,46543
linear,1.0360106627146404,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,564.8571,70.60714,1977,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,221,165,63242
linear,1.0319573481877644,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,417.7143,52.214287,1462,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,227,227,46774
linear,0.420117328564326,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,342.2857,42.785713,1198,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,243,87,38326
linear,0.5885439912478129,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,65.14286,32.57143,608,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,146,172,38889
linear,0.10549333194891612,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,3.4285715,0.42857143,1,4,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,121,415,116
linear,0.10372266670068105,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,2.857143,0.35714287,1,4,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,102,332,13
linear,0.10229333490133286,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,1.4285715,0.17857143,2,1,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,24,382,244
linear,0.10851199924945831,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,4.0,0.5,2,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,38,490,213
linear,0.10099199910958608,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,2,4,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,100,453,254
linear,0.10229333241780598,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.0,0.625,1,7,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,205,381,76
linear,0.10145066678524017,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.714286,0.71428573,2,4,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,113,347,238
linear,0.10036266843477885,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,0.85714287,0.10714286,1,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,26,384,63
linear,0.10472533355156581,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.142858,1.1428572,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,234,325,238
linear,0.10490666578213374,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.0,1.5,2,6,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,163,483,219
linear,0.10088533411423366,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.142858,1.1428572,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,229,338,244
linear,0.09875199943780899,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,1,8,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,231,389,127
linear,0.10896000266075134,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.0,0.625,1,5,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,142,505,123
linear,0.10167466600735982,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.0,0.625,1,5,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,141,482,40
linear,0.10189866522947948,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.428572,1.4285715,4,5,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,147,377,396
linear,0.10390400141477585,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,3,6,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,172,420,298
linear,0.09933866560459137,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.428571,0.8035714,3,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,71,334,375
linear,0.09935999910036723,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.0,1.125,3,7,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,197,335,366
linear,0.10902400066455205,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,4,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,33,469,465
linear,0.10763733337322871,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,4,6,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,170,495,469
linear,0.10321066776911418,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,2.857143,0.35714287,4,1,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,32,362,472
linear,0.10428800185521443,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,4,7,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,200,267,451
linear,0.10159999877214432,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.142858,1.1428572,4,8,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,245,260,437
linear,0.10152533402045567,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.571428,1.0714285,4,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,153,456,471
linear,0.10632533331712087,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,3,4,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,113,506,369
linear,0.10451199859380722,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.571428,1.0714285,4,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,140,480,505
linear,0.10299733032782872,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,4,7,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,208,341,496
linear,0.10481066505114238,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,4,3,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,66,270,458
linear,0.10126933455467224,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,6,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,70,493,699
linear,0.09911466638247173,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,8,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,26,390,901
linear,0.0966826652487119,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,8,6,1,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,168,365,978
linear,0.10106666634480159,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,13.714286,1.7142857,8,6,2,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,168,429,901
linear,0.10445866485436757,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.0,1.25,7,5,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,143,472,771
linear,0.10161066552003224,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.0,1.25,5,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,42,497,532
linear,0.09852800021568935,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.142857,0.64285713,6,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,27,436,742
linear,0.10184533149003983,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,5.714286,0.71428573,5,2,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,36,277,544
linear,0.096800001959006,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.571428,1.0714285,5,4,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,127,359,533
linear,0.09965866804122925,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,6,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,79,379,642
linear,0.09463466952244441,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,6,8,1,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,243,315,736
linear,0.10009599973758061,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,7,8,3,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,239,388,890
linear,0.1011093333363533,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,6,3,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,86,315,680
linear,0.10187733421723048,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.714286,1.3392857,5,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,160,312,539
linear,0.13158400356769562,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.214286,3.107143,29,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,160,449,1837
linear,0.09663999825716019,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,6.857143,0.85714287,12,4,1,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,102,295,1522
linear,0.10365866621335347,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.571428,1.0714285,10,2,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,53,411,1272
linear,0.10363733271757762,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,15,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,22,434,1902
linear,0.09974399954080582,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,2.892857,1.4464285,27,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,190,292,1723
linear,0.1040960003932317,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,14,2,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,55,478,1766
